Category,Subcategory,Supplier,Brand,Region,Year,Month,Units Month, Values Month 
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2019,4,1581," $9,583 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2019,5,6343," $38,148 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2019,6,8340," $49,590 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2019,7,15610," $83,270 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2019,8,1952," $11,950 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2019,9,8421," $58,637 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2019,10,9904," $59,022 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2019,11,16288," $87,654 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2019,12,2010," $11,990 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2020,1,18050," $96,280 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2020,2,7071," $49,261 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2020,3,16102," $86,484 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2020,4,8410," $50,050 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2020,5,10801,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2020,6,14812,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2020,7,2382," $14,498 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2020,8,8201," $48,964 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2020,9,9060," $53,890 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2020,10,15190," $80,850 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2020,11,2211," $13,323 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2020,12,7771," $54,092 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2021,1,2080," $12,340 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2021,2,10110," $60,190 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2021,3,2780," $16,570 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2021,4,11290," $78,470 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2021,5,17790," $95,030 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2021,6,2688,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2021,7,10440,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2021,8,11236,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2021,9,18480," $104,110 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2021,10,2508,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2021,11,9600," $58,490 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2021,12,14584,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2022,1,10422," $74,208 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2022,2,15630," $88,180 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2022,3,12684," $90,677 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2022,4,16862," $95,317 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2022,5,4489," $27,941 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2022,6,13530," $82,550 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2022,7,14442," $102,825 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2022,8,18363," $104,033 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2022,9,4232," $25,552 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2022,10,16474," $117,348 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2022,11,15695," $96,498 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2022,12,23743," $138,361 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2023,1,22656," $140,152 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2023,2,4692," $30,614 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,North,2023,3,19538," $146,662 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2018,1,1137,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2018,2,3437,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2018,3,1071,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2018,4,3797," $20,651 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2018,5,7068,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2018,6,1469," $9,066 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2018,7,2582," $15,672 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2018,8,4189," $29,351 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2018,9,9617," $66,475 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2018,10,1484,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2018,11,3254," $19,503 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2018,12,3361,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,1,3512," $21,268 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,2,7958," $55,413 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,3,3295," $19,854 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,4,6730," $46,140 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,5,1808," $11,443 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,6,3399," $21,458 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,7,5182," $28,873 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,8,6376," $43,863 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,9,1062," $6,625 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,10,4897," $29,530 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,11,4842," $26,054 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,12,6701," $45,755 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,1,5180," $36,020 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,2,1256," $8,272 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,3,4533," $24,643 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,4,1410," $8,330 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,5,2160," $12,820 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,6,4761,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,7,5870," $40,100 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,8,1143," $7,293 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,9,2791,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,10,4414,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,11,3890," $26,670 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,12,1677,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,1,4430,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,2,3526,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,3,4550," $31,020 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,4,3688,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,5,3520,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,6,6098,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,7,1369,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,8,2570,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,9,2966,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,10,7020,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,11,1472,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,12,3260,
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,1,1033," $6,681 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,2,4475," $28,008 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,3,1832," $11,443 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,4,4491," $28,731 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,5,10585," $74,456 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,6,1959," $12,899 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,7,4256," $28,173 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,8,4625," $29,008 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,9,8530," $59,920 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,10,1943," $12,079 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,11,5630," $35,633 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,12,6510," $42,043 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2023,1,7122," $46,018 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2023,2,10522," $78,914 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2023,3,7034," $50,496 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,1,3381," $23,541 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,2,1631," $11,305 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,3,1351," $9,422 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,4,1400," $9,737 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,5,2030," $14,126 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,6,1316," $9,170 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,7,1456," $10,108 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,8,1407," $9,772 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,9,1169," $8,134 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,10,1736," $12,061 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,11,2170," $15,071 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,12,1456," $10,073 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,1,1260," $8,729 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,2,1736," $12,061 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,3,1316," $9,128 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,4,1988," $13,825 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,5,1456," $10,094 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,6,1386," $9,611 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,7,994," $6,895 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,8,1764," $12,264 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,9,1603," $11,158 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,10,1211," $8,456 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,11,1246," $8,687 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,12,1141," $7,924 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,1,1512," $10,535 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,2,1330," $9,191 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,3,1764," $12,264 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,4,1015," $7,091 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,5,1386," $9,653 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,6,1302," $9,044 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,7,1155," $8,029 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,8,1407," $9,828 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,9,1407," $9,828 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,10,1302," $9,093 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,11,1225," $8,547 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,12,2044," $14,182 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,1,1274," $8,813 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,2,1701," $11,816 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,3,1491," $10,325 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,4,1939," $13,468 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,5,1442," $10,073 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,6,1512," $10,542 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,7,1603," $11,158 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,8,1246," $8,694 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,9,2205," $15,351 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,10,1799," $12,558 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,11,1225," $8,498 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,12,1652," $11,501 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,1,1477," $10,269 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,2,1281," $8,897 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,3,1246," $8,666 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,4,875," $6,097 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,5,1204," $8,337 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,6,2023," $14,007 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,7,1673," $11,641 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,8,1316," $9,135 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,9,1631," $11,410 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,10,973," $7,091 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,11,1470," $10,710 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,12,1491," $10,822 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2023,1,1526," $11,088 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2023,2,1442," $10,521 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2023,3,1281," $9,345 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,1,623," $4,375 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,2,441," $3,087 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,3,378," $2,667 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,4,427," $2,982 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,5,1435," $9,989 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,6,707," $4,886 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,7,462," $3,213 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,8,322," $2,261 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,9,833," $5,740 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,10,413," $2,919 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,11,567," $3,962 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,12,266," $1,834 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,1,623," $4,354 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,2,301," $2,079 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,3,392," $2,737 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,4,609," $4,228 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,5,301," $2,128 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,6,553," $3,815 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,7,532," $3,661 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,8,357," $2,457 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,9,462," $3,248 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,10,441," $3,059 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,11,350," $2,380 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,12,441," $3,052 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,1,441," $3,052 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,2,245," $1,722 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,3,315," $2,128 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,4,252," $1,764 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,5,252," $1,743 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,6,427," $3,003 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,7,210," $1,421 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,8,357," $2,471 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,9,406," $2,842 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,10,448," $3,143 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,11,357," $2,485 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,12,126, $854 
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,1,483," $3,409 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,2,70, $448 
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,3,175," $1,239 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,4,462," $3,199 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,5,217," $1,561 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,6,105, $693 
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,7,581," $4,053 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,8,147," $1,029 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,9,140, $973 
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,10,210," $1,477 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,11,175," $1,190 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,12,210," $1,477 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,1,182," $1,316 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,2,315," $2,198 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,3,462," $3,178 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,4,196," $1,351 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,5,175," $1,239 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,6,322," $2,240 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,7,644," $4,480 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,8,707," $4,872 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,9,609," $4,242 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,10,287," $2,100 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,11,182," $1,337 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,12,217," $1,603 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2023,1,315," $2,261 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2023,2,427," $3,122 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2023,3,287," $2,135 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,1,105, $728 
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,2,245," $1,701 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,3,161," $1,134 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,4,280," $1,967 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,5,231," $1,568 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,6,245," $1,708 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,7,336," $2,366 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,9,336," $2,310 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,10,210," $1,407 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,11,280," $1,904 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,12,175," $1,204 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,1,392," $2,702 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,2,315," $2,170 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,3,875," $6,062 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,4,140, $924 
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,5,441," $3,059 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,6,406," $2,842 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,7,357," $2,520 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,8,350," $2,436 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,9,413," $2,919 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,10,644," $4,529 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,11,175," $1,239 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,12,392," $2,723 "
